month,state,category,orders,revenue_brl,avg_delivery_days,avg_review_score
2017-11-01,SP,watches_gifts,167,37284.37,8.6,4.07
2017-11-01,TO,auto,1,625.59,16.0,5.0
2017-11-01,TO,bed_bath_table,1,242.14,25.0,5.0
2017-11-01,TO,cool_stuff,1,253.98,15.0,3.0
2017-11-01,TO,electronics,2,160.15,12.3,5.0
2017-11-01,TO,fashion_bags_accessories,2,146.3,18.5,4.5
2017-11-01,TO,furniture_decor,1,154.45,16.0,4.0
2017-11-01,TO,garden_tools,2,451.06,31.5,3.5
2017-11-01,TO,health_beauty,3,568.42,19.0,2.75
2017-11-01,TO,perfumery,1,169.49,19.0,4.0
2017-11-01,TO,telephony,2,91.74,26.5,4.0
2017-11-01,TO,watches_gifts,1,215.6,15.0,4.0
2017-12-01,AC,baby,1,426.08,27.0,5.0
2017-12-01,AC,christmas_supplies,1,130.85,36.0,4.0
2017-12-01,AC,electronics,1,316.19,17.0,5.0
2017-12-01,AC,housewares,2,536.46,14.0,5.0
2017-12-01,AL,auto,1,42.67,14.0,5.0
2017-12-01,AL,bed_bath_table,2,305.69,26.0,4.5
2017-12-01,AL,cool_stuff,1,246.92,27.0,4.0
2017-12-01,AL,electronics,1,33.45,12.0,5.0
2017-12-01,AL,fixed_telephony,1,670.77,13.0,4.0
2017-12-01,AL,furniture_decor,1,249.67,30.0,4.0
2017-12-01,AL,health_beauty,3,619.17,23.0,4.67
2017-12-01,AL,perfumery,1,354.2,22.0,4.0
2017-12-01,AL,sports_leisure,1,158.22,19.0,4.0
2017-12-01,AM,computers_accessories,1,49.14,34.0,5.0
2017-12-01,AM,fashion_bags_accessories,1,725.69,34.0,4.0
2017-12-01,AM,health_beauty,1,203.57,39.0,5.0
2017-12-01,AM,pet_shop,1,72.2,34.0,5.0
2017-12-01,AM,stationery,1,71.88,41.0,5.0
2017-12-01,AM,telephony,1,51.14,38.0,4.0
2017-12-01,AP,auto,1,266.69,41.0,4.0
2017-12-01,AP,computers_accessories,1,152.0,24.0,5.0
2017-12-01,AP,telephony,1,216.26,26.0,3.0
2017-12-01,AP,watches_gifts,1,135.61,30.0,4.0
2017-12-01,BA,(unknown),2,222.55,20.5,4.0
2017-12-01,BA,auto,8,918.51,20.8,4.6
2017-12-01,BA,baby,6,787.91,24.7,4.4
2017-12-01,BA,bed_bath_table,9,920.67,19.5,4.1
2017-12-01,BA,books_general_interest,2,110.35,14.5,5.0
2017-12-01,BA,books_imported,1,93.98,26.0,3.0
2017-12-01,BA,books_technical,1,154.35,25.0,5.0
2017-12-01,BA,computers,5,6506.75,11.3,3.88
2017-12-01,BA,computers_accessories,13,2253.74,29.5,3.71
2017-12-01,BA,consoles_games,4,427.5,14.6,4.6
2017-12-01,BA,cool_stuff,8,1062.78,16.3,4.0
2017-12-01,BA,costruction_tools_garden,1,151.14,11.0,5.0
2017-12-01,BA,electronics,9,425.9,20.0,4.45
2017-12-01,BA,fashion_bags_accessories,3,626.35,14.7,5.0
2017-12-01,BA,fashion_male_clothing,1,329.87,15.0,3.0
2017-12-01,BA,fashion_sport,1,76.76,16.0,5.0
2017-12-01,BA,food_drink,1,193.98,22.0,5.0
2017-12-01,BA,furniture_decor,9,1309.45,28.4,3.1
2017-12-01,BA,furniture_living_room,3,454.35,18.3,2.0
2017-12-01,BA,garden_tools,17,1949.9,26.2,3.21
2017-12-01,BA,health_beauty,13,1914.83,18.4,4.29
2017-12-01,BA,home_construction,2,1070.6,19.7,3.67
2017-12-01,BA,housewares,1,55.92,18.0,5.0
2017-12-01,BA,musical_instruments,2,224.98,29.0,5.0
2017-12-01,BA,office_furniture,2,553.21,27.5,5.0
2017-12-01,BA,perfumery,4,356.87,29.0,3.0
2017-12-01,BA,pet_shop,1,56.69,26.0,5.0
2017-12-01,BA,sports_leisure,11,941.14,29.5,4.7
2017-12-01,BA,stationery,8,1019.73,26.1,3.63
2017-12-01,BA,telephony,10,605.61,17.8,3.36
2017-12-01,BA,toys,10,2585.34,22.6,3.6
2017-12-01,BA,watches_gifts,20,4624.07,23.7,4.24
2017-12-01,CE,(unknown),2,255.08,20.5,3.5
2017-12-01,CE,auto,2,745.11,40.5,2.5
2017-12-01,CE,baby,1,62.79,20.0,3.0
2017-12-01,CE,bed_bath_table,4,453.04,17.3,4.75
2017-12-01,CE,computers_accessories,3,605.2,23.3,3.67
2017-12-01,CE,consoles_games,1,135.58,10.0,5.0
2017-12-01,CE,cool_stuff,3,805.71,16.7,4.0
2017-12-01,CE,electronics,2,71.16,42.0,4.0
2017-12-01,CE,fashion_bags_accessories,1,67.53,25.0,4.0
2017-12-01,CE,furniture_decor,3,502.19,18.6,4.8
2017-12-01,CE,garden_tools,6,719.5,24.3,4.14
2017-12-01,CE,health_beauty,11,1747.88,20.1,3.82
2017-12-01,CE,home_appliances,1,270.28,22.0,5.0
2017-12-01,CE,housewares,5,600.1,25.4,4.2
2017-12-01,CE,luggage_accessories,2,476.79,19.5,4.0
2017-12-01,CE,perfumery,8,948.96,25.0,4.25
2017-12-01,CE,sports_leisure,4,913.62,31.5,4.5
2017-12-01,CE,stationery,3,374.2,18.7,4.67
2017-12-01,CE,telephony,6,761.63,22.7,3.67
2017-12-01,CE,toys,4,448.26,22.3,4.25
2017-12-01,CE,watches_gifts,7,1675.59,18.8,4.25
2017-12-01,DF,(unknown),5,631.18,16.6,4.8
2017-12-01,DF,audio,1,74.16,10.0,5.0
2017-12-01,DF,auto,6,711.09,14.2,4.83
2017-12-01,DF,baby,1,939.9,5.0,1.0
2017-12-01,DF,bed_bath_table,11,1045.2,17.4,4.0
2017-12-01,DF,christmas_supplies,2,104.03,11.5,4.5
2017-12-01,DF,computers_accessories,3,597.73,24.8,2.5
2017-12-01,DF,consoles_games,1,39.59,10.0,5.0
2017-12-01,DF,cool_stuff,7,1155.29,13.7,4.14
2017-12-01,DF,electronics,7,397.65,12.1,4.86
2017-12-01,DF,fashion_bags_accessories,3,177.7,14.7,3.33
2017-12-01,DF,food,1,219.39,12.0,
2017-12-01,DF,furniture_decor,5,607.66,22.3,4.78
2017-12-01,DF,furniture_mattress_and_upholstery,1,258.33,6.0,5.0
2017-12-01,DF,garden_tools,1,110.36,17.0,
2017-12-01,DF,health_beauty,19,2208.36,14.5,3.73
2017-12-01,DF,home_appliances,1,164.26,16.0,5.0
2017-12-01,DF,housewares,7,1053.97,15.7,4.43
2017-12-01,DF,musical_instruments,1,95.22,9.0,5.0
2017-12-01,DF,office_furniture,1,253.4,32.0,3.0
2017-12-01,DF,perfumery,4,374.04,20.5,4.0
2017-12-01,DF,pet_shop,2,286.76,14.5,5.0
2017-12-01,DF,small_appliances,1,65.1,4.0,1.0
2017-12-01,DF,sports_leisure,11,2134.94,15.1,4.4
2017-12-01,DF,stationery,5,870.03,14.8,4.0
2017-12-01,DF,telephony,5,560.3,21.3,4.83
2017-12-01,DF,toys,13,3365.11,12.8,4.0
2017-12-01,DF,watches_gifts,5,1265.9,11.7,4.5
2017-12-01,ES,(unknown),1,275.34,8.0,4.0
2017-12-01,ES,art,1,76.79,5.0,5.0
2017-12-01,ES,auto,5,1339.98,15.6,4.0
2017-12-01,ES,baby,6,666.28,19.3,4.17
2017-12-01,ES,bed_bath_table,12,1292.14,21.7,3.42
2017-12-01,ES,christmas_supplies,1,24.42,17.0,
2017-12-01,ES,computers,1,648.03,25.0,1.0
2017-12-01,ES,computers_accessories,3,213.76,14.3,4.67
2017-12-01,ES,consoles_games,1,66.79,22.0,2.0
2017-12-01,ES,cool_stuff,3,539.47,18.7,4.33
2017-12-01,ES,electronics,2,52.1,13.0,4.5
2017-12-01,ES,fashion_bags_accessories,3,265.3,15.7,5.0
2017-12-01,ES,fashion_shoes,1,75.74,25.0,5.0
2017-12-01,ES,fashion_underwear_beach,1,125.52,16.0,4.0
2017-12-01,ES,flowers,1,74.07,11.0,5.0
2017-12-01,ES,food,1,164.1,14.0,5.0
2017-12-01,ES,food_drink,2,115.44,17.5,4.5
2017-12-01,ES,furniture_decor,12,1426.3,22.9,4.54
2017-12-01,ES,furniture_living_room,2,317.28,25.3,5.0
2017-12-01,ES,garden_tools,3,709.33,21.0,5.0
2017-12-01,ES,health_beauty,6,619.41,19.5,4.33
2017-12-01,ES,home_appliances_2,1,143.15,22.0,4.0
2017-12-01,ES,home_construction,1,69.54,12.0,5.0
2017-12-01,ES,housewares,4,479.92,28.2,2.2
2017-12-01,ES,luggage_accessories,1,103.73,14.0,5.0
2017-12-01,ES,musical_instruments,2,200.7,13.0,4.0
2017-12-01,ES,perfumery,5,540.7,20.2,4.6
2017-12-01,ES,pet_shop,2,192.23,16.0,4.5
2017-12-01,ES,sports_leisure,6,692.31,19.0,4.83
2017-12-01,ES,stationery,2,407.68,16.5,5.0
2017-12-01,ES,telephony,4,199.46,18.2,4.0
2017-12-01,ES,toys,4,707.73,16.8,3.75
2017-12-01,ES,watches_gifts,8,1753.9,21.5,4.38
2017-12-01,GO,(unknown),3,489.02,24.3,5.0
2017-12-01,GO,auto,6,490.93,14.3,3.83
2017-12-01,GO,baby,2,1062.02,18.0,5.0
2017-12-01,GO,bed_bath_table,9,1265.01,17.0,4.0
2017-12-01,GO,computers_accessories,4,299.76,20.8,4.5
2017-12-01,GO,consoles_games,1,110.02,10.0,1.0
2017-12-01,GO,cool_stuff,6,924.42,16.0,3.5
2017-12-01,GO,costruction_tools_garden,1,31.71,21.0,4.0
2017-12-01,GO,costruction_tools_tools,1,46.69,20.0,4.0
2017-12-01,GO,drinks,1,61.6,11.0,4.0
2017-12-01,GO,electronics,3,133.85,21.0,2.33
2017-12-01,GO,fashion_bags_accessories,2,98.23,18.5,3.5
2017-12-01,GO,fashion_underwear_beach,1,167.81,18.0,5.0
2017-12-01,GO,furniture_decor,1,95.02,16.0,5.0
2017-12-01,GO,furniture_mattress_and_upholstery,1,147.41,19.0,5.0
2017-12-01,GO,garden_tools,3,866.62,20.7,3.0
2017-12-01,GO,health_beauty,19,2642.62,19.6,3.5
2017-12-01,GO,home_confort,1,109.4,19.0,4.0
2017-12-01,GO,housewares,5,420.53,16.8,4.17
2017-12-01,GO,kitchen_dining_laundry_garden_furniture,1,151.96,13.0,5.0
2017-12-01,GO,luggage_accessories,1,64.1,15.0,5.0
2017-12-01,GO,market_place,1,49.09,23.0,
2017-12-01,GO,perfumery,9,1064.35,15.9,3.7
2017-12-01,GO,pet_shop,2,170.94,19.5,5.0
2017-12-01,GO,signaling_and_security,1,719.15,14.0,5.0
2017-12-01,GO,sports_leisure,11,1553.78,22.0,3.82
2017-12-01,GO,stationery,7,724.21,21.0,3.71
2017-12-01,GO,telephony,10,706.75,17.9,5.0
2017-12-01,GO,toys,7,786.61,18.1,4.29
2017-12-01,GO,watches_gifts,9,2932.87,16.9,4.22
2017-12-01,MA,(unknown),1,83.92,15.0,1.0
2017-12-01,MA,audio,1,636.98,17.0,5.0
2017-12-01,MA,auto,3,501.26,34.3,3.33
2017-12-01,MA,baby,1,146.66,21.0,4.0
2017-12-01,MA,bed_bath_table,3,810.74,25.5,2.5
2017-12-01,MA,computers_accessories,3,396.42,21.7,3.0
2017-12-01,MA,garden_tools,2,286.64,23.0,1.67
2017-12-01,MA,health_beauty,5,915.85,29.0,3.2
2017-12-01,MA,home_construction,1,80.09,23.0,1.0
2017-12-01,MA,housewares,1,337.51,30.0,3.0
2017-12-01,MA,luggage_accessories,1,382.14,17.0,5.0
2017-12-01,MA,musical_instruments,3,738.28,28.3,4.0
2017-12-01,MA,perfumery,1,168.36,25.0,5.0
2017-12-01,MA,pet_shop,1,78.69,20.0,3.0
2017-12-01,MA,sports_leisure,2,403.1,18.5,4.0
2017-12-01,MA,stationery,3,453.86,22.7,3.0
2017-12-01,MA,telephony,5,279.7,22.8,3.6
2017-12-01,MA,toys,3,387.83,24.3,3.0
2017-12-01,MA,watches_gifts,1,193.91,16.0,5.0
2017-12-01,MG,(unknown),11,1441.32,14.6,3.64
2017-12-01,MG,agro_industry_and_commerce,1,442.26,13.0,5.0
2017-12-01,MG,audio,2,156.18,15.0,5.0
2017-12-01,MG,auto,34,8197.1,19.0,3.32
2017-12-01,MG,baby,14,2908.58,17.1,3.71
2017-12-01,MG,bed_bath_table,54,7312.31,15.9,4.25
2017-12-01,MG,books_general_interest,6,543.09,14.3,5.0
2017-12-01,MG,christmas_supplies,4,227.02,18.5,3.75
2017-12-01,MG,computers,1,672.41,17.0,4.0
2017-12-01,MG,computers_accessories,45,6260.19,13.9,4.11
2017-12-01,MG,consoles_games,8,1004.65,12.9,4.75
2017-12-01,MG,construction_tools_construction,2,1994.52,42.3,3.0
2017-12-01,MG,cool_stuff,30,4608.92,12.8,3.95
2017-12-01,MG,costruction_tools_garden,2,268.54,16.0,5.0
2017-12-01,MG,costruction_tools_tools,2,87.96,12.0,4.5
2017-12-01,MG,drinks,2,711.45,26.0,3.0
2017-12-01,MG,dvds_blu_ray,1,135.49,16.0,4.0
2017-12-01,MG,electronics,25,1179.36,13.9,3.45
2017-12-01,MG,fashion_bags_accessories,19,1555.89,8.2,4.14
2017-12-01,MG,fashion_male_clothing,1,55.29,12.0,5.0
2017-12-01,MG,fashion_shoes,3,323.67,13.0,4.33
2017-12-01,MG,fashion_underwear_beach,1,167.81,9.0,5.0
2017-12-01,MG,food,1,143.93,8.0,3.0
2017-12-01,MG,food_drink,2,110.25,7.0,4.5
2017-12-01,MG,furniture_decor,33,3994.15,12.3,4.1
2017-12-01,MG,furniture_living_room,1,355.01,12.0,5.0
2017-12-01,MG,garden_tools,33,4444.0,12.9,4.23
2017-12-01,MG,health_beauty,49,8147.15,14.3,4.24
2017-12-01,MG,home_appliances,1,110.42,20.0,3.0
2017-12-01,MG,home_appliances_2,1,268.13,13.0,5.0
2017-12-01,MG,home_confort,1,189.38,18.0,5.0
2017-12-01,MG,home_construction,1,56.92,6.0,1.0
2017-12-01,MG,housewares,33,3841.03,15.0,3.88
2017-12-01,MG,kitchen_dining_laundry_garden_furniture,3,538.5,9.3,4.33
2017-12-01,MG,luggage_accessories,7,886.48,10.9,3.75
2017-12-01,MG,market_place,1,68.0,9.0,5.0
2017-12-01,MG,musical_instruments,2,2397.65,20.0,4.0
2017-12-01,MG,office_furniture,5,747.29,25.0,3.6
2017-12-01,MG,perfumery,29,4378.73,15.1,4.52
2017-12-01,MG,pet_shop,6,665.61,10.5,4.33
2017-12-01,MG,sports_leisure,54,7338.08,13.8,3.98
2017-12-01,MG,stationery,21,2854.37,12.8,4.58
2017-12-01,MG,telephony,27,1879.61,12.1,3.72
2017-12-01,MG,toys,59,9024.11,14.1,4.27
2017-12-01,MG,watches_gifts,37,13342.13,15.2,3.92
2017-12-01,MS,(unknown),1,137.6,18.0,1.0
2017-12-01,MS,auto,2,720.63,34.0,3.67
2017-12-01,MS,baby,2,302.35,21.0,5.0
2017-12-01,MS,bed_bath_table,4,600.85,22.2,4.8
2017-12-01,MS,books_general_interest,1,131.57,21.0,3.0
2017-12-01,MS,computers_accessories,3,338.12,17.3,5.0
2017-12-01,MS,drinks,1,73.65,17.0,4.0
2017-12-01,MS,fashion_bags_accessories,1,386.79,31.0,2.0
2017-12-01,MS,furniture_decor,1,378.91,7.0,4.0
2017-12-01,MS,health_beauty,5,1002.51,24.6,4.2
2017-12-01,MS,housewares,1,45.69,12.0,5.0
2017-12-01,MS,perfumery,1,72.14,12.0,5.0
2017-12-01,MS,pet_shop,2,323.08,17.0,4.5
2017-12-01,MS,stationery,3,379.51,12.7,5.0
2017-12-01,MS,toys,4,625.88,17.2,3.0
2017-12-01,MS,watches_gifts,2,594.45,13.3,5.0
2017-12-01,MT,(unknown),1,127.99,29.0,1.0
2017-12-01,MT,air_conditioning,1,217.96,11.0,4.0
2017-12-01,MT,auto,4,873.63,19.5,4.75
2017-12-01,MT,baby,2,495.38,20.0,3.0
2017-12-01,MT,bed_bath_table,1,559.92,16.0,1.0
2017-12-01,MT,computers_accessories,4,1531.9,13.0,4.5
2017-12-01,MT,consoles_games,1,379.08,36.0,4.0
2017-12-01,MT,construction_tools_construction,1,87.96,11.0,4.0
2017-12-01,MT,cool_stuff,3,542.88,20.7,5.0
2017-12-01,MT,electronics,1,40.49,33.0,5.0
2017-12-01,MT,furniture_decor,1,108.86,9.0,5.0
2017-12-01,MT,garden_tools,3,330.08,25.7,4.33
2017-12-01,MT,health_beauty,5,424.66,27.2,4.2
2017-12-01,MT,home_appliances,1,188.56,27.0,5.0
2017-12-01,MT,luggage_accessories,2,266.62,24.0,4.5
2017-12-01,MT,office_furniture,1,425.07,80.0,
2017-12-01,MT,perfumery,4,1034.25,21.0,4.0
2017-12-01,MT,small_appliances,1,618.75,26.0,5.0
2017-12-01,MT,sports_leisure,3,319.72,26.7,3.67
2017-12-01,MT,stationery,3,594.28,12.0,4.33
2017-12-01,MT,telephony,2,87.56,21.5,3.0
2017-12-01,MT,toys,4,1207.14,29.0,2.0
2017-12-01,MT,watches_gifts,1,85.69,21.0,5.0
2017-12-01,PA,(unknown),1,133.75,26.0,4.0
2017-12-01,PA,auto,5,829.95,30.0,3.4
2017-12-01,PA,baby,4,820.66,27.5,3.0
2017-12-01,PA,bed_bath_table,4,389.65,29.8,3.75
2017-12-01,PA,books_general_interest,1,31.63,24.0,4.0
2017-12-01,PA,computers_accessories,3,819.87,32.3,5.0
2017-12-01,PA,cool_stuff,4,519.56,24.5,2.67
2017-12-01,PA,electronics,2,182.6,23.5,3.0
2017-12-01,PA,fashion_bags_accessories,2,113.68,25.5,5.0
2017-12-01,PA,fashion_underwear_beach,1,81.02,29.0,4.0
2017-12-01,PA,furniture_decor,2,339.9,34.0,3.0
2017-12-01,PA,garden_tools,1,261.42,30.0,4.0
2017-12-01,PA,health_beauty,7,2655.35,24.1,3.71
2017-12-01,PA,housewares,1,1476.8,13.0,5.0
2017-12-01,PA,perfumery,4,788.53,18.8,4.25
2017-12-01,PA,pet_shop,1,55.74,34.0,4.0
2017-12-01,PA,sports_leisure,3,347.79,38.7,3.0
2017-12-01,PA,stationery,3,155.77,19.0,5.0
2017-12-01,PA,telephony,4,833.96,24.2,3.83
2017-12-01,PA,toys,3,382.33,25.7,4.33
2017-12-01,PA,watches_gifts,3,1162.44,24.3,4.67
2017-12-01,PB,(unknown),1,144.65,12.0,5.0
2017-12-01,PB,auto,2,714.48,32.5,3.0
2017-12-01,PB,baby,1,135.22,47.0,1.0
2017-12-01,PB,bed_bath_table,3,323.22,24.7,4.67
2017-12-01,PB,books_general_interest,1,195.84,19.0,5.0
2017-12-01,PB,computers,2,1315.26,22.5,3.0
2017-12-01,PB,computers_accessories,4,610.26,20.5,3.67
2017-12-01,PB,construction_tools_safety,1,165.62,17.0,4.0
2017-12-01,PB,cool_stuff,1,267.92,20.0,5.0
2017-12-01,PB,fashion_bags_accessories,1,168.36,14.0,4.0
2017-12-01,PB,furniture_decor,1,60.42,23.0,5.0
2017-12-01,PB,garden_tools,1,96.96,24.0,5.0
2017-12-01,PB,health_beauty,4,553.31,14.3,4.0
2017-12-01,PB,housewares,2,576.38,21.7,1.0
2017-12-01,PB,perfumery,2,150.88,18.0,5.0
2017-12-01,PB,pet_shop,1,74.05,24.0,3.0
2017-12-01,PB,sports_leisure,3,533.94,15.0,4.0
2017-12-01,PB,stationery,2,433.4,17.0,4.5
2017-12-01,PB,toys,1,169.5,44.0,1.0
2017-12-01,PB,watches_gifts,3,326.58,19.7,3.33
2017-12-01,PE,(unknown),1,141.13,17.0,4.0
2017-12-01,PE,agro_industry_and_commerce,1,485.76,13.0,5.0
2017-12-01,PE,audio,1,98.23,24.0,5.0
2017-12-01,PE,auto,3,986.33,18.3,2.0
2017-12-01,PE,baby,5,693.06,22.4,4.2
2017-12-01,PE,bed_bath_table,6,585.08,25.1,5.0
2017-12-01,PE,books_general_interest,1,157.84,18.0,5.0
2017-12-01,PE,computers,1,657.63,26.0,4.0
2017-12-01,PE,computers_accessories,6,1151.72,21.7,4.33
2017-12-01,PE,consoles_games,3,265.41,20.3,4.67
2017-12-01,PE,construction_tools_construction,1,631.59,30.0,4.0
2017-12-01,PE,construction_tools_safety,1,229.8,19.0,4.0
2017-12-01,PE,cool_stuff,4,1293.46,26.5,4.5
2017-12-01,PE,electronics,2,144.96,12.0,4.5
2017-12-01,PE,fashion_bags_accessories,3,373.46,17.0,4.67
2017-12-01,PE,furniture_decor,4,496.85,15.9,2.14
2017-12-01,PE,garden_tools,3,323.82,23.5,4.75
2017-12-01,PE,health_beauty,11,2399.88,21.0,4.21
2017-12-01,PE,home_confort,1,328.16,18.0,5.0
2017-12-01,PE,home_construction,2,703.52,15.5,4.0
2017-12-01,PE,housewares,3,269.74,18.3,4.33
2017-12-01,PE,kitchen_dining_laundry_garden_furniture,1,450.24,27.0,4.0
2017-12-01,PE,office_furniture,2,242.02,53.5,3.0
2017-12-01,PE,perfumery,3,303.66,11.8,3.0
2017-12-01,PE,pet_shop,1,630.95,20.0,2.0
2017-12-01,PE,sports_leisure,12,2349.88,23.6,3.43
2017-12-01,PE,stationery,6,731.54,14.3,4.83
2017-12-01,PE,telephony,6,394.39,18.7,4.5
2017-12-01,PE,toys,4,1251.77,29.8,3.6
2017-12-01,PE,watches_gifts,3,385.25,19.7,2.67
2017-12-01,PI,agro_industry_and_commerce,1,301.76,11.0,3.0
2017-12-01,PI,bed_bath_table,1,240.09,13.0,1.0
2017-12-01,PI,computers_accessories,1,54.28,22.0,5.0
2017-12-01,PI,cool_stuff,3,552.38,21.3,5.0
2017-12-01,PI,electronics,2,103.5,22.0,5.0
2017-12-01,PI,health_beauty,1,107.9,19.0,4.0
2017-12-01,PI,home_construction,1,356.51,38.0,5.0
2017-12-01,PI,market_place,1,108.73,24.0,5.0
2017-12-01,PI,sports_leisure,3,297.14,14.0,4.67
2017-12-01,PI,stationery,3,708.13,14.8,5.0
2017-12-01,PI,telephony,2,107.28,30.5,4.0
2017-12-01,PI,toys,2,377.22,22.5,4.5
2017-12-01,PI,watches_gifts,2,193.56,25.0,4.0
2017-12-01,PR,(unknown),5,544.5,10.4,4.2
2017-12-01,PR,auto,11,1271.2,16.3,4.0
2017-12-01,PR,baby,7,900.05,12.0,4.29
2017-12-01,PR,bed_bath_table,21,2242.45,12.6,3.17
2017-12-01,PR,books_general_interest,2,233.06,9.5,5.0
2017-12-01,PR,books_imported,1,92.29,13.0,4.0
2017-12-01,PR,books_technical,1,146.47,26.0,1.0
2017-12-01,PR,christmas_supplies,1,23.2,19.0,5.0
2017-12-01,PR,computers_accessories,13,1677.09,17.6,4.64
2017-12-01,PR,consoles_games,1,39.6,19.0,4.0
2017-12-01,PR,construction_tools_construction,1,112.73,19.0,5.0
2017-12-01,PR,cool_stuff,9,1662.99,11.8,4.67
2017-12-01,PR,electronics,11,458.77,12.3,4.36
2017-12-01,PR,fashion_bags_accessories,8,846.5,11.3,4.38
2017-12-01,PR,fashion_shoes,1,102.74,20.0,5.0
2017-12-01,PR,fashion_underwear_beach,1,75.07,28.0,1.0
2017-12-01,PR,food_drink,1,72.62,23.0,4.0
2017-12-01,PR,furniture_decor,13,3290.46,15.9,2.93
2017-12-01,PR,furniture_living_room,1,171.48,15.0,5.0
2017-12-01,PR,garden_tools,14,2016.28,15.2,4.23
2017-12-01,PR,health_beauty,22,2192.08,12.1,4.5
2017-12-01,PR,home_appliances,1,46.5,9.0,5.0
2017-12-01,PR,home_confort,2,167.87,9.5,3.5
2017-12-01,PR,home_construction,2,637.97,12.0,3.33
2017-12-01,PR,housewares,7,740.23,12.6,2.91
2017-12-01,PR,luggage_accessories,1,116.36,8.0,4.0
2017-12-01,PR,musical_instruments,4,278.52,29.8,3.5
2017-12-01,PR,office_furniture,1,161.65,34.0,4.0
2017-12-01,PR,party_supplies,1,273.27,7.0,5.0
2017-12-01,PR,perfumery,14,1479.17,10.6,4.36
2017-12-01,PR,pet_shop,5,412.5,22.2,4.2
2017-12-01,PR,small_appliances,1,206.06,3.0,5.0
2017-12-01,PR,sports_leisure,20,4560.13,17.4,4.0
2017-12-01,PR,stationery,9,991.5,17.6,3.9
2017-12-01,PR,telephony,12,521.5,9.3,4.33
2017-12-01,PR,toys,20,2980.1,15.6,3.79
2017-12-01,PR,watches_gifts,16,3349.45,16.6,4.44
2017-12-01,RJ,(unknown),31,4619.32,20.9,3.43
2017-12-01,RJ,agro_industry_and_commerce,1,2315.83,19.0,5.0
2017-12-01,RJ,air_conditioning,1,315.9,5.0,4.0
2017-12-01,RJ,audio,2,269.28,28.0,2.0
2017-12-01,RJ,auto,20,5046.55,21.5,3.5
2017-12-01,RJ,baby,21,2756.68,31.3,2.55
2017-12-01,RJ,bed_bath_table,76,11307.21,24.6,2.98
2017-12-01,RJ,books_general_interest,3,180.82,22.7,3.33
2017-12-01,RJ,computers,5,4707.88,18.2,3.33
2017-12-01,RJ,computers_accessories,31,8245.04,24.4,3.83
2017-12-01,RJ,consoles_games,10,1189.45,23.5,3.8
2017-12-01,RJ,construction_tools_construction,6,2163.42,26.3,2.67
2017-12-01,RJ,construction_tools_lights,1,107.91,18.0,3.0
2017-12-01,RJ,construction_tools_safety,1,418.17,10.0,5.0
2017-12-01,RJ,cool_stuff,37,7279.96,24.9,3.5
2017-12-01,RJ,costruction_tools_garden,1,523.31,38.0,1.0
2017-12-01,RJ,drinks,5,337.66,17.4,4.0
2017-12-01,RJ,electronics,33,2872.98,20.7,3.46
2017-12-01,RJ,fashion_bags_accessories,11,912.77,18.0,3.58
2017-12-01,RJ,fashion_shoes,1,218.35,32.0,5.0
2017-12-01,RJ,fashion_underwear_beach,2,245.91,16.5,3.5
2017-12-01,RJ,fixed_telephony,1,55.69,15.0,5.0
2017-12-01,RJ,food_drink,2,99.64,14.0,4.5
2017-12-01,RJ,furniture_bedroom,1,230.75,17.0,5.0
2017-12-01,RJ,furniture_decor,29,3998.89,18.6,3.52
2017-12-01,RJ,furniture_living_room,4,1233.96,18.3,4.33
2017-12-01,RJ,furniture_mattress_and_upholstery,1,74.21,7.0,2.0
2017-12-01,RJ,garden_tools,43,5493.87,23.6,3.52
2017-12-01,RJ,health_beauty,47,8544.84,14.1,3.73
2017-12-01,RJ,home_appliances,2,286.78,49.5,2.5
2017-12-01,RJ,home_appliances_2,2,500.61,33.0,2.0
2017-12-01,RJ,home_confort,2,658.68,28.5,3.0
2017-12-01,RJ,home_construction,2,161.2,24.0,3.67
2017-12-01,RJ,housewares,22,2549.15,19.1,3.0
2017-12-01,RJ,industry_commerce_and_business,1,196.6,28.0,1.0
2017-12-01,RJ,kitchen_dining_laundry_garden_furniture,1,390.32,17.0,3.0
2017-12-01,RJ,luggage_accessories,3,434.55,21.0,4.67
2017-12-01,RJ,musical_instruments,7,2639.41,25.3,3.17
2017-12-01,RJ,office_furniture,8,2125.16,30.4,2.07
2017-12-01,RJ,perfumery,27,3849.88,17.8,3.54
2017-12-01,RJ,pet_shop,6,688.1,27.8,2.83
2017-12-01,RJ,small_appliances,3,1344.94,21.3,4.0
2017-12-01,RJ,sports_leisure,57,9750.0,19.7,3.72
2017-12-01,RJ,stationery,43,6362.23,24.1,3.08
2017-12-01,RJ,telephony,21,2050.06,16.9,4.18
2017-12-01,RJ,toys,72,11571.6,21.4,3.47
2017-12-01,RJ,watches_gifts,44,9299.08,20.6,3.32
2017-12-01,RN,(unknown),1,144.65,12.0,5.0
2017-12-01,RN,auto,1,639.98,42.0,5.0
2017-12-01,RN,bed_bath_table,1,188.32,25.0,5.0
2017-12-01,RN,books_general_interest,7,338.16,4.9,5.0
2017-12-01,RN,cool_stuff,3,503.65,16.7,4.67
2017-12-01,RN,electronics,1,159.89,22.0,4.0
2017-12-01,RN,garden_tools,1,154.17,28.0,5.0
2017-12-01,RN,health_beauty,3,300.78,19.7,4.33
